contentSize,gender,titleCount,wasShared,imageLevel,relevancy,videos,isWeekend,browser,readTime,channels
299358,Female,6,no,noImage,yes,high,no,firefox,2.5,sports
326624,Female,2,no,noImage,yes,high,no,firefox,4,lifestyle
129836,Female,6,no,noImage,maybe,high,no,firefox,1,sports
225515,Female,2,no,noImage,yes,low,yes,firefox,4,sports
145664,Female,6,no,noImage,yes,medium,no,firefox,4.8,sports
151764,Male,4,no,noImage,no,low,no,firefox,5,sports
183523,Male,3,yes,noImage,no,high,no,firefox,4,sports
257869,Male,5,no,noImage,yes,high,no,firefox,2.8,sports
73025,Male,4,no,noImage,no,high,no,opera,3,sports
165532,Male,2,no,noImage,yes,high,no,firefox,1.5,sports
140035,Male,5,yes,noImage,no,high,no,firefox,4,business
325159,Male,4,yes,noImage,no,medium,no,firefox,5,entertainment
161926,Male,6,no,noImage,no,high,no,firefox,0.8,business
163665,Female,2,no,blurred,yes,high,no,firefox,4,sports
106938,Female,3,no,noImage,maybe,medium,no,edge,3.8,sports
97453,Female,3,no,noImage,yes,low,no,firefox,4,sports
242464,Male,3,yes,blurred,no,high,no,firefox,4,news
155233,Female,5,yes,high,yes,high,yes,firefox,4,sports
248653,Male,3,no,noImage,yes,high,no,firefox,3.7,sports
59313,Male,4,no,noImage,yes,high,no,edge,4.5,sports
141297,Male,2,no,noImage,yes,medium,no,firefox,4,sports
227325,Male,3,no,noImage,yes,high,no,firefox,4,sports
123653,Male,7,no,noImage,yes,high,no,firefox,1.2,sports
176317,Female,6,no,noImage,yes,high,yes,firefox,3.7,business
77146,Male,4,no,blurred,no,high,no,firefox,4.5,entertainment
169124,Male,3,no,noImage,yes,high,yes,firefox,4,sports
179413,Male,2,no,noImage,yes,high,no,firefox,4,sports
180137,Male,4,no,noImage,yes,low,no,firefox,6,sports
179319,Male,2,no,noImage,yes,high,yes,firefox,3,business
45766,Male,2,no,noImage,yes,high,no,firefox,4.5,sports
152810,Male,5,yes,noImage,no,low,yes,firefox,5.5,sports
214052,Female,6,no,noImage,yes,high,no,firefox,4,sports
201141,Female,4,no,noImage,yes,high,no,firefox,3.7,sports
43599,Male,7,no,noImage,yes,high,no,firefox,2,entertainment
292536,Male,3,no,noImage,yes,high,no,firefox,5,sports
82161,Male,4,no,noImage,yes,high,yes,firefox,4,sports
180656,Male,3,no,noImage,yes,high,no,firefox,4,sports
181370,Male,2,no,noImage,yes,high,no,edge,4,sports
148623,Male,8,yes,noImage,no,high,yes,firefox,3.5,sports
84399,Male,5,no,noImage,no,high,no,edge,4,sports
143331,Male,2,no,noImage,yes,medium,yes,firefox,1.5,sports
48779,Male,4,no,noImage,no,high,yes,firefox,4,business
175495,Female,2,no,noImage,yes,high,no,edge,2.4,lifestyle
83542,Male,6,no,noImage,yes,high,no,firefox,4,sports
214619,Male,6,no,noImage,no,high,no,firefox,4,sports
160035,Male,4,no,noImage,yes,high,no,firefox,4,sports
39603,Male,2,no,noImage,yes,high,no,opera,4,business
181589,Female,4,no,noImage,yes,high,yes,firefox,3.2,sports
261511,Male,3,no,noImage,no,high,no,firefox,4,sports
29522,Female,3,no,noImage,maybe,medium,no,firefox,4,sports
36340,Female,3,no,noImage,yes,high,no,firefox,2.4,sports
320984,Male,4,yes,high,no,high,yes,firefox,6.5,sports
403625,Male,6,yes,noImage,no,high,no,opera,6,lifestyle
122346,Male,2,no,noImage,yes,medium,no,firefox,4,sports
105794,Female,4,yes,high,yes,high,yes,firefox,5,sports
152883,Female,5,no,noImage,yes,high,no,edge,4,sports
123037,Male,3,no,noImage,yes,medium,no,firefox,1.3,business
339682,Male,4,no,noImage,no,high,no,firefox,4,lifestyle
182074,Male,4,no,noImage,yes,high,no,firefox,4,sports
248588,Female,3,no,noImage,yes,high,no,firefox,4,sports
187584,Male,4,no,noImage,no,high,no,firefox,4,sports
46706,Male,4,no,noImage,yes,high,no,firefox,4,sports
190290,Male,4,yes,noImage,no,high,yes,firefox,4,sports
247294,Male,5,no,noImage,no,high,no,firefox,3,entertainment
117779,Male,2,no,noImage,yes,high,yes,firefox,4,sports
121602,Male,4,no,noImage,no,high,no,firefox,4,sports
451744,Male,3,no,noImage,yes,high,no,firefox,5,sports
107793,Male,3,no,blurred,yes,high,no,firefox,4,sports
339772,Male,4,no,noImage,no,high,no,edge,4,sports
185582,Male,2,no,noImage,yes,medium,no,firefox,4.3,sports
260614,Male,3,no,noImage,no,high,no,firefox,4,sports
53220,Female,2,no,noImage,yes,high,no,edge,4,news
213844,Female,4,yes,noImage,maybe,high,no,edge,4.2,sports
213226,Male,3,no,noImage,no,high,no,firefox,6,sports
58582,Male,3,no,noImage,yes,high,yes,firefox,1,sports
193116,Male,5,no,noImage,no,high,yes,firefox,4.5,sports
201410,Male,4,yes,noImage,no,low,yes,firefox,4,news
190525,Male,3,yes,noImage,no,low,yes,firefox,4.6,sports
138285,Male,6,no,noImage,no,high,yes,firefox,4,entertainment
111939,Male,5,yes,noImage,no,high,yes,firefox,5,sports
109277,Male,5,no,noImage,no,high,yes,firefox,4.8,sports
331539,Male,3,yes,noImage,no,low,yes,opera,5,sports
396745,Male,3,yes,noImage,no,high,yes,firefox,4.8,sports
126675,Male,4,no,noImage,no,high,no,firefox,4,sports
349022,Male,7,no,noImage,no,medium,no,firefox,3.3,entertainment
98145,Male,3,no,noImage,yes,high,no,opera,3,lifestyle
234901,Male,4,yes,noImage,no,medium,no,firefox,5,sports
100681,Male,4,no,blurred,yes,high,no,firefox,4,sports
265097,Male,5,yes,noImage,no,high,no,firefox,4.5,entertainment
237379,Male,6,no,noImage,no,high,yes,firefox,4,sports
44793,Male,2,no,noImage,yes,high,no,firefox,6.5,sports
270942,Male,2,no,noImage,yes,high,no,firefox,3.5,sports
193622,Male,6,no,noImage,yes,high,no,firefox,4,sports
187749,Male,9,no,noImage,no,high,yes,opera,2,news
160178,Female,3,no,noImage,yes,high,no,firefox,3.8,sports
680390,Female,4,no,noImage,yes,high,no,firefox,2,sports
96245,Male,3,no,noImage,no,high,yes,firefox,5,sports
34803,Female,3,no,noImage,yes,low,no,firefox,4,sports
170091,Female,2,no,noImage,yes,high,no,firefox,3.5,sports
231813,Male,4,no,noImage,no,high,yes,firefox,4,sports
23789,Female,6,no,noImage,yes,low,no,firefox,4,sports
438711,Female,3,no,noImage,maybe,high,no,edge,4,business
169804,Male,7,yes,high,no,medium,yes,firefox,4,sports
376506,Female,7,no,blurred,yes,high,yes,firefox,4,news
28791,Female,5,no,noImage,yes,high,no,firefox,4,sports
162814,Male,3,no,noImage,yes,high,no,edge,4.5,sports
58108,Male,4,yes,noImage,no,low,yes,firefox,5,sports
102226,Male,4,no,noImage,no,low,no,firefox,4,entertainment
209131,Male,2,no,noImage,yes,high,yes,firefox,2,business
157117,Male,5,no,noImage,no,high,no,firefox,4,entertainment
172865,Male,3,no,noImage,no,high,no,firefox,5,sports
29798,Male,2,no,noImage,yes,high,no,opera,2,sports
229424,Female,7,no,noImage,yes,high,no,firefox,4,lifestyle
80680,Female,4,no,blurred,yes,high,yes,firefox,3.5,news
238959,Male,5,yes,noImage,yes,high,yes,firefox,3.2,news
189462,Female,3,no,noImage,yes,high,yes,firefox,4.6,sports
139347,Female,5,no,noImage,maybe,high,no,firefox,4,sports
188108,Male,3,no,blurred,yes,high,no,firefox,4,sports
111128,Male,4,yes,noImage,no,high,no,firefox,5,entertainment
81540,Male,3,no,noImage,yes,high,no,firefox,4,sports
257562,Male,3,no,noImage,no,high,no,firefox,4,sports
59496,Male,3,no,noImage,no,high,no,firefox,5,sports
29974,Male,3,no,noImage,no,high,no,firefox,4,sports
102597,Female,5,no,noImage,yes,high,no,firefox,3.5,sports
41419,Male,7,no,noImage,no,high,no,firefox,2,sports
118565,Male,5,no,noImage,no,high,yes,edge,4,sports
312897,Male,5,yes,noImage,no,high,yes,firefox,4.6,business
166290,Female,2,no,noImage,yes,high,yes,firefox,2,sports
160261,Male,3,yes,high,yes,medium,no,opera,3.5,sports
116834,Female,3,no,noImage,maybe,high,no,firefox,0.5,entertainment
203076,Male,2,no,noImage,yes,high,no,firefox,4,sports
201197,Male,7,yes,noImage,no,high,yes,firefox,4.5,sports
273803,Male,6,no,noImage,no,high,no,firefox,4,sports
156797,Female,6,no,noImage,yes,high,no,firefox,4,sports
283896,Male,2,no,noImage,yes,high,no,firefox,4,sports
149368,Male,3,no,blurred,yes,medium,no,firefox,3,sports
156926,Male,5,yes,noImage,yes,low,yes,firefox,4.5,sports
163911,Female,2,no,noImage,yes,high,no,firefox,0.3,lifestyle
165881,Male,6,yes,noImage,no,medium,no,firefox,5,entertainment
86872,Male,3,no,noImage,no,medium,no,firefox,4,sports
167523,Male,5,no,noImage,yes,high,yes,firefox,4,sports
154950,Male,6,yes,noImage,no,medium,yes,firefox,4,sports
171231,Male,4,no,noImage,yes,high,yes,firefox,4,business
244933,Female,6,no,noImage,yes,high,yes,firefox,4.5,sports
256908,Male,5,yes,noImage,no,medium,yes,firefox,2.5,sports
33442,Female,3,no,noImage,yes,high,yes,firefox,4,entertainment
126142,Male,2,no,noImage,yes,high,yes,firefox,3,sports
268222,Female,3,no,noImage,yes,high,yes,edge,4,lifestyle
167106,Male,3,no,noImage,no,medium,no,opera,4,sports
50065,Female,2,no,noImage,yes,high,yes,firefox,3.5,news
252529,Male,3,no,noImage,yes,high,yes,firefox,4.8,business
199665,Male,5,yes,noImage,no,high,yes,firefox,3,lifestyle
343579,Male,5,no,noImage,no,high,no,firefox,4,sports
190817,Female,2,no,noImage,yes,medium,no,firefox,4,sports
151089,Male,4,yes,noImage,no,low,no,firefox,5.5,entertainment
186820,Female,5,no,blurred,maybe,high,no,firefox,4,sports
210731,Male,6,no,noImage,yes,medium,no,firefox,2,entertainment
123816,Female,4,no,noImage,yes,high,no,edge,4,sports
77071,Female,3,no,noImage,yes,high,yes,firefox,3.5,sports
115085,Male,4,no,noImage,no,high,no,firefox,5,sports
170525,Female,4,yes,high,yes,high,yes,firefox,4,sports
209949,Female,2,no,noImage,yes,medium,yes,firefox,1.2,sports
34297,Male,6,yes,noImage,no,high,no,firefox,4,entertainment
180985,Male,4,yes,noImage,no,low,yes,firefox,5,sports
33365,Female,6,no,noImage,yes,high,no,firefox,4,news
197752,Male,2,no,noImage,yes,high,no,firefox,1.6,sports
180551,Male,5,no,noImage,no,high,no,firefox,5,sports
77975,Male,4,no,noImage,no,low,no,firefox,4,sports
159297,Female,4,yes,noImage,maybe,low,no,opera,4,sports
94342,Male,5,no,noImage,no,high,yes,firefox,5.5,sports
34180,Male,4,yes,noImage,no,high,yes,firefox,6,entertainment
367251,Male,5,yes,noImage,no,high,no,edge,4,news
172407,Male,7,yes,high,no,high,yes,firefox,5,entertainment
303462,Male,5,no,noImage,no,high,no,firefox,3,sports
220269,Male,5,yes,noImage,no,high,no,firefox,4,business
45093,Male,4,no,noImage,yes,high,no,firefox,4.5,entertainment
101709,Male,3,no,noImage,yes,high,no,opera,4,sports
219591,Male,4,no,noImage,yes,high,no,firefox,4,sports
76625,Male,4,no,noImage,no,high,no,firefox,4,sports
342599,Male,2,no,noImage,yes,high,no,firefox,3.5,sports
125846,Male,4,no,noImage,no,medium,no,firefox,6,entertainment
238257,Male,5,no,noImage,yes,high,yes,firefox,5,news
206253,Female,4,no,noImage,maybe,high,yes,firefox,4,entertainment
172571,Male,4,no,noImage,yes,high,no,firefox,4,sports
95165,Male,6,no,noImage,no,medium,yes,firefox,4,sports
141181,Male,7,no,blurred,no,high,no,firefox,4,sports
267843,Female,2,no,noImage,yes,high,yes,edge,3.5,sports
181382,Male,4,yes,blurred,no,high,yes,firefox,4,sports
207782,Male,2,no,noImage,yes,high,no,firefox,3,lifestyle
103161,Male,7,no,noImage,yes,high,no,firefox,3.2,lifestyle
132320,Male,2,no,noImage,yes,high,no,firefox,4,sports
201138,Female,3,no,noImage,yes,high,yes,firefox,3.5,entertainment
239058,Female,5,no,noImage,yes,high,no,firefox,5,sports
239755,Male,4,yes,noImage,no,high,yes,firefox,5,entertainment
176262,Female,2,no,noImage,yes,high,yes,firefox,1.8,sports
264738,Female,2,no,noImage,yes,low,no,firefox,4.2,sports
182218,Female,3,no,noImage,yes,high,yes,firefox,4,sports
318982,Male,3,yes,noImage,no,low,no,firefox,4.5,sports
216666,Male,5,no,noImage,no,high,yes,firefox,4,sports
274200,Male,5,yes,high,no,high,yes,firefox,4,sports
150095,Male,7,yes,noImage,no,low,yes,firefox,4,sports
192978,Male,2,no,noImage,no,high,no,firefox,4,sports
68021,Female,3,no,noImage,yes,high,no,firefox,3,sports
28568,Male,3,yes,noImage,yes,low,no,firefox,6,entertainment
115057,Male,2,no,noImage,yes,high,no,firefox,4,sports
139568,Male,3,no,noImage,yes,high,yes,firefox,4,sports
138497,Male,5,no,noImage,no,low,yes,firefox,6,entertainment
182460,Female,4,yes,noImage,maybe,high,yes,opera,3.8,business
253310,Female,2,no,noImage,yes,low,yes,firefox,0.7,sports
130856,Male,3,no,noImage,no,low,no,firefox,4.5,entertainment
389765,Male,3,no,noImage,no,high,no,firefox,6,entertainment
52781,Male,4,yes,noImage,no,high,yes,firefox,4,business
146178,Female,4,no,noImage,yes,high,no,edge,4,sports
231053,Male,2,yes,noImage,no,high,yes,firefox,7,sports
145964,Male,2,no,noImage,yes,high,no,firefox,4,lifestyle
483450,Male,4,no,noImage,no,low,yes,firefox,4,sports
198316,Male,4,yes,noImage,no,low,yes,firefox,5,entertainment
160614,Male,3,no,noImage,no,low,no,firefox,5,sports
325171,Male,2,no,noImage,yes,high,yes,edge,3.5,entertainment
172898,Male,5,yes,low,no,high,yes,firefox,5,entertainment
186473,Female,5,no,noImage,yes,high,no,firefox,4,sports
286967,Male,6,no,noImage,no,high,yes,firefox,4.5,news
111939,Male,5,yes,noImage,no,high,no,firefox,3.5,entertainment
325089,Male,7,no,noImage,yes,high,yes,firefox,4,business
143582,Female,2,no,noImage,yes,high,yes,opera,4.5,sports
308027,Female,4,no,noImage,yes,high,no,edge,4,sports
105060,Female,6,no,noImage,yes,high,no,edge,3.7,sports
39643,Female,5,no,noImage,yes,low,no,firefox,5.8,business
186191,Male,4,yes,noImage,no,high,yes,firefox,5,sports
267763,Male,6,no,noImage,no,high,no,firefox,4,news
124293,Male,4,no,noImage,no,high,no,firefox,5,sports
36271,Male,4,no,noImage,no,high,yes,firefox,4,sports
143459,Male,5,no,noImage,yes,high,yes,firefox,3.8,sports
186376,Male,4,yes,noImage,no,high,no,opera,5,sports
52822,Male,6,no,noImage,no,high,yes,firefox,6,entertainment
104509,Female,3,no,noImage,yes,high,no,firefox,4,sports
184456,Male,4,yes,high,yes,low,yes,firefox,5,sports
192302,Female,3,no,noImage,maybe,low,no,firefox,2.5,sports
156822,Female,2,no,noImage,yes,medium,yes,firefox,2.5,sports
214413,Male,3,no,noImage,yes,high,yes,firefox,4,sports
108574,Female,3,no,noImage,maybe,high,no,firefox,1.5,sports
223934,Female,4,no,noImage,yes,high,yes,firefox,3.8,sports
200559,Male,5,no,noImage,no,high,yes,firefox,7,sports
137722,Male,4,no,noImage,no,high,no,firefox,4,sports
261677,Male,3,no,noImage,yes,high,yes,edge,4,sports
136331,Male,3,no,noImage,yes,high,no,firefox,5,sports
329993,Male,3,no,noImage,no,high,no,firefox,4,sports
91819,Male,2,no,noImage,yes,high,yes,firefox,3,sports
201122,Male,3,yes,noImage,no,medium,yes,firefox,4.5,sports
315423,Male,5,no,noImage,no,high,no,firefox,4,sports
103277,Female,2,no,noImage,yes,high,no,firefox,2,sports
236805,Female,5,no,noImage,yes,medium,no,firefox,6,sports
74883,Female,3,no,noImage,yes,medium,yes,opera,4,sports
115443,Male,2,no,noImage,yes,high,yes,firefox,2.5,sports
150528,Male,4,yes,noImage,no,high,yes,firefox,4,sports
43701,Female,4,no,noImage,yes,medium,no,firefox,2,sports
419053,Male,4,no,noImage,yes,high,no,firefox,4,business
183594,Male,2,no,noImage,yes,high,yes,firefox,2,sports
390348,Male,2,no,noImage,yes,high,no,firefox,4,sports
36989,Male,4,no,blurred,no,high,yes,firefox,7,sports
247895,Male,5,yes,noImage,no,low,yes,edge,4,sports
191446,Female,8,no,noImage,yes,high,no,edge,1.6,sports
33521,Male,4,yes,noImage,yes,high,yes,firefox,7,entertainment
46087,Female,6,no,noImage,yes,low,yes,firefox,5,sports
129188,Male,7,yes,high,no,high,yes,firefox,0.5,lifestyle
356824,Female,4,no,noImage,yes,medium,no,firefox,4,sports
158746,Male,5,no,noImage,no,medium,no,firefox,4,sports
153323,Male,2,no,noImage,yes,high,no,edge,2,sports
130391,Female,7,no,noImage,yes,high,no,firefox,3.6,entertainment
173613,Female,5,no,noImage,yes,high,no,firefox,4,sports
362883,Male,5,no,blurred,no,high,no,firefox,4,sports
182757,Male,4,yes,noImage,no,high,no,firefox,4,sports
50397,Male,2,no,noImage,yes,high,no,edge,2,sports
101709,Male,4,no,noImage,yes,high,no,opera,4,business
202570,Male,2,no,noImage,yes,high,no,edge,4.8,sports
145649,Female,4,no,noImage,yes,medium,no,edge,2.5,sports
136343,Male,4,yes,noImage,no,high,yes,firefox,4,sports
142166,Male,6,no,noImage,yes,medium,yes,firefox,4.5,entertainment
242001,Female,2,no,noImage,yes,high,no,firefox,4,lifestyle
127089,Male,5,yes,low,no,high,no,firefox,3.8,sports
124071,Female,5,yes,noImage,yes,low,yes,firefox,6.5,news
190368,Female,4,no,noImage,yes,high,yes,firefox,7,news
19793,Female,3,no,noImage,yes,high,no,firefox,0.8,lifestyle
67661,Female,3,no,noImage,yes,high,no,firefox,4,sports
62278,Male,2,no,noImage,no,medium,no,firefox,4.5,sports
295010,Female,3,yes,noImage,yes,high,yes,firefox,6,business
203897,Female,4,no,noImage,yes,high,yes,firefox,4,sports
265314,Male,3,yes,noImage,no,high,no,firefox,4.5,sports
159603,Female,3,no,noImage,yes,high,no,firefox,3.4,sports
134331,Male,3,no,noImage,no,high,yes,firefox,4,sports
123011,Male,5,yes,noImage,no,high,no,firefox,4,sports
274964,Male,3,no,noImage,yes,high,yes,firefox,6.5,sports
66309,Male,3,no,noImage,no,high,no,firefox,3.5,sports
73471,Male,4,no,noImage,no,medium,no,firefox,5,sports
26671,Female,2,no,noImage,yes,high,no,opera,4,lifestyle
357118,Female,6,yes,noImage,maybe,high,yes,firefox,4,sports
184655,Male,4,no,noImage,no,medium,no,firefox,6.2,entertainment
55492,Female,2,no,noImage,yes,high,yes,opera,3,lifestyle
175266,Male,2,no,noImage,yes,high,no,firefox,4,sports
188008,Female,2,no,noImage,yes,medium,no,edge,2,sports
87284,Male,4,yes,high,no,high,yes,firefox,3.5,sports
330087,Male,5,yes,high,no,low,yes,firefox,4.5,sports
56975,Female,5,no,noImage,yes,medium,no,opera,8.4,entertainment
150025,Male,3,no,noImage,yes,medium,no,firefox,4,sports
189203,Male,2,no,noImage,yes,high,yes,firefox,1.5,lifestyle
330874,Male,5,yes,noImage,no,medium,no,firefox,7,entertainment
136824,Male,2,no,noImage,yes,high,no,firefox,2,sports
201179,Male,2,no,noImage,yes,high,no,firefox,4,sports
324654,Male,3,no,noImage,yes,high,no,opera,4,sports
366207,Male,3,no,noImage,yes,high,no,firefox,4,business
103860,Male,3,no,noImage,no,high,no,firefox,5,entertainment
106700,Female,2,no,noImage,yes,high,yes,firefox,2.7,sports
163557,Female,5,no,noImage,yes,high,no,firefox,3,news
286261,Female,4,no,noImage,yes,high,yes,firefox,4,entertainment
123083,Female,3,no,noImage,yes,high,yes,firefox,4,sports
125197,Male,8,no,noImage,no,high,no,firefox,2.6,entertainment
278073,Male,3,no,noImage,yes,high,no,edge,3,entertainment
133963,Female,5,no,noImage,yes,medium,yes,firefox,5,sports
71467,Male,6,yes,noImage,no,high,yes,firefox,5.5,entertainment
76487,Male,4,no,noImage,no,high,no,firefox,4,sports
215245,Female,6,no,noImage,yes,high,yes,firefox,3.7,news
127185,Female,2,no,noImage,maybe,low,yes,firefox,4,business
179720,Female,2,no,noImage,yes,high,no,firefox,3,sports
88909,Male,4,yes,high,no,low,yes,firefox,5,sports
341995,Male,5,yes,noImage,no,high,yes,firefox,4.2,sports
173938,Male,5,no,noImage,no,low,no,firefox,6,sports
344275,Male,3,no,noImage,yes,high,no,firefox,7,sports
150463,Female,2,no,noImage,yes,high,no,chrome,4,sports
209544,Female,4,yes,high,yes,low,yes,firefox,5,news
201723,Male,4,no,noImage,yes,high,no,firefox,4,news
343476,Male,4,yes,high,no,high,yes,firefox,5,entertainment
77392,Male,5,no,noImage,no,high,no,firefox,6,entertainment
171156,Female,2,no,noImage,yes,high,no,firefox,3.5,lifestyle
357118,Female,6,no,noImage,yes,low,yes,firefox,6,entertainment
167749,Female,5,yes,noImage,maybe,high,no,firefox,4,business
352882,Female,4,yes,noImage,yes,low,no,opera,7,entertainment
51201,Male,3,no,noImage,no,high,no,firefox,3.5,sports
365986,Male,4,yes,noImage,yes,high,yes,firefox,4,sports
400416,Male,3,no,noImage,yes,high,yes,edge,4.5,sports
